Review_text,extracted_aspects,inference_time
We had lunch taste restaurant! Food was good. Special live grill section are we enjoyed. love to besert .All satf are super nice and very caring. Overall it was a good experience.,"lunch, Food, live grill section, satf",0.818411111831665
It is a very nice place for brunch in Dhaka city.There are variety of food.Excellent service.Everything good.,"place, food, service",0.42867183685302734
"We had lunch at taste restaurant! We enjoyed every single items on buffet. Large of choice option of food. All staff are very friendly. This is Westin Hotel, Dhaka.","lunch, staff, food, buffet",0.6643936634063721
Staff is really good friendly sagor is really a gentle man and good is good too. Thank you so much and good luck,"Staff, sagor",0.41465282440185547
"It was very good.. we enjoyed our dinner; the bbq beaf steak, prawn tempura, nihari (I think that’s what it was), salads were all good. Fuchka was average through but the desert was yummy… complementary chips for the kids was a good gesture.. will visit...More","bbq beaf steak, prawn tempura, nihari, salads, desert, chips",1.4030933380126953
"We went to Seasonal Tastes to have lunch and had a lovely time! The ambience, food and service were all excellent. We hope to go back again sometime.","ambience, food, service, lunch",0.5992796421051025
Taste and Service was excellent. Ambient environment. Great hospitality and services given by Mr. Rubel.,"Taste, Service, Ambient environment, hospitality, services",0.8733999729156494
Very excellent and efficient service. This men Rubel is very helpful and sincere. We wish you good success in life.,service,0.18237590789794922
It is really a nice place to enjoy food with family.Everything was excellent.Service was great.Fantastic.,"food, Service",0.3356943130493164
Had a family dinner with my two kids. The Pan Asian menu is rich and delicious. Our butler Rubel's service was impressive!,"Pan Asian menu, butler Rubel's service",0.7617921829223633
"We came to visit as family gathering. Awesome food and service. Excellent dessert, specially the gurer cha made by Krishna 👍. Thanks to Sagor for the service. Highly recommend 👌.","food, service, dessert, gurer cha, service",0.8135409355163574
The food was good but could have been better overall. Please improve your main course. The appetizer & dessert were good. mr rubel service staff he doing very good service.,"food, appetizer, dessert, service staff, main course, service",1.0420751571655273
Service food everything was satifactory. Service staff mr rubel attended us and his service was also very much frirndly and satisfactory we enjoyed food ss well as service,"Service, food, staff, service",0.540905237197876
"Food and service is excellent. Daal mutton, Beef, prawn tempura is yaam 😊 I most like Tehari very much!","Food, service, Beef, prawn tempura, Tehari, Daal mutton",1.3690688610076904
I been in Westin Dhaka after a long time I am verry happy to meet all the super staff Ms. Shumona and Mr. Krishna. Been very helpfull as always. Thank you so very much.,staff,0.18542718887329102
"Excellent food, wonderful service, enjoyed a lot with my family, specially they welcome us very warmly, very satisfied with their service. Will definitely visit again.","food, service",0.3059267997741699
What a Branch. I had lots of items from buffet specially grilled items are too good & mr. Krishna is careing so much. I am really happy to mr. Krishna.,"buffet, grilled items",0.46983885765075684
Excellent service and beautiful place.they are very helpful.i am very happy.best service they are.thanks all,"service, place",0.2956361770629883
"We had lunch at Westin! The buffer are very good, food quality good. We enjoyed the delicious desserts!Firoj and sagor very caring us.","buffer, food quality, desserts, Firoj, sagor",0.9289572238922119
We had lunch at buffet... Food quality good but quantity very less. We enjoyed every signal itam. All staff are very good and friendly. Sagor is very caring also Sumona very hospitable.Hope to see u aging.,"lunch, buffet, Food quality, staff, staff",0.8242483139038086
Rubel Hasan is one of the best attending man to at our services. Food is really good. Special thanks to Rubel Hasan againm,"man to, Food, services",0.48188138008117676
Very good place to spend time with family and their service is also very good during covid. It's worth to visit. Food taste is amazing.,"service, place, food taste",0.4763610363006592
"We came here for buffet dinner at seasonal tastes. Food was good and service was excellent, particularly from Rafique. They also have great safe-distancing measures. Can be a bit pricey, but it’s worth it.","buffet dinner, Food, service, safe-distancing measures",0.8811769485473633
The food and service was great! Safety precautions were followed properly. Will definitely visit the place again.,"food, service",0.29979395866394043
"It was a verynice restaurant I have ever seen.Everything was fastastic food was excellent,service was very good.","food, service",0.2994418144226074
Absolutely loved their service! The server named jubaier was extremely nice and helpful. The managers were super nice as well! The food quality was top notch overall I can say I'm satisfied with everything! ❤,"service, server, managers, food quality",0.586308479309082
Food was good.specilly sushi and biriany also mohalabia cake gur rosgolla Nice.execelent service. So friendly . helpful,"Food, sushi, biriany, mohalabia cake gur rosgolla, service",1.6767547130584717
Food was excellent and so was the attentive service. Remember to try Rib Steak and the Mutton Nehari,"Food, attentive service, Rib Steak, Mutton Nehari",1.1645216941833496
Their service and food is still the best in Dhaka. Always look forward to visit westin. Properly maintain hygine and corona precautions.,"service, food, hygine, corona precautions",0.9214992523193359
"Environment is great, stuff specially Mr. Anis is very cordial , try his best for serve us, food is great but buffet drinks is not included.","Environment, stuff, food, buffet drinks, serve",0.8469133377075195
This is 2nd time Dinner in Seasonal teaste restaurant. Food presidents wow.Specially dessert. Best Dessert in Dhaka city. Service exec silent. Friendly. I Will be back. Specially moin so nice person. He take care me,"Food, dessert, Service",0.5683174133300781
their food quality and behaviour is very good😍😍😍 especially their dessert item is awsome.love them whene we came in restaurant moin wellcome us.give advice about signature food. so friendly. all time take care our tabol. i will be back,"food quality, dessert item, signature food, tabol",0.8369629383087158
